,Length,Width,Views from last 7 days,Price in Euros,clusters,cluster
786,0.005611438106944354,-0.06690617553302584,-0.18598231576700597,-0.2524182360304855,0,beige
787,-0.8594466237789823,-0.8337843331446082,-0.6801770707537274,-0.2524182360304855,1,light pink
788,-0.18470133550795945,-0.3651365701597524,-0.6095778200413385,-0.2524182360304855,1,light pink
789,-0.7123867532583749,-0.8337843331446082,0.1092509144848016,-0.2524182360304855,1,light pink
790,-0.769480585342846,-0.7059713068760113,-0.6352502748458436,-0.2524182360304855,1,light pink
791,-0.9113501074921381,-0.8337843331446082,0.40448414473660915,-0.2524182360304855,1,light pink
792,0.2824300179104408,-0.40774091224928466,2.066775593328308,-0.24665730435255478,4,dark purple
793,-0.9719041718241529,-0.7997008594729823,0.31463055292084163,-0.24677529933872927,1,light pink
794,-0.6414519921837288,-0.7400547805476372,2.708586963440933,-0.2472472792834272,4,dark purple
795,-0.9286512687298566,-0.8763886752341404,2.2464827769598434,-0.2472472792834272,4,dark purple
796,-0.8507960431601231,-0.8337843331446082,-0.19240042946813224,-0.24690509382352122,1,light pink
797,-0.23660481922111518,-0.17767746496580988,0.03865166377241283,-0.2540956157359071,1,light pink
798,-0.3058094641719894,-0.10951051762255806,1.2452570395841482,-0.2540956157359071,1,light pink
799,-0.25044574821129,-0.32253222807021986,-0.21807288427263724,-0.2524182360304855,1,light pink
800,-0.2608264449539212,-0.20324007021952914,0.8216615353098156,-0.2524182360304855,1,light pink
801,-0.5826280439754858,-1.2598277540399319,0.16701393779493787,-0.2524182360304855,1,light pink
802,-0.06359320684392984,0.44434592954136254,0.05790600487579159,-0.2524182360304855,0,beige
803,-0.3577129478851448,-0.6633669647864786,-0.34001704459403603,-0.2524182360304855,1,light pink
804,-0.32311062540970786,-0.6548460963685724,0.7510622845974267,-0.2524182360304855,1,light pink
805,-0.4892017732918059,-0.23732354389115506,-0.09612872395123845,-0.2524182360304855,1,light pink
806,-0.7590998886002148,-0.808221727890889,0.6355362379771542,-0.2454891539894274,1,light pink
807,-0.9805547524430122,-1.0042017015027378,0.3082124392197154,-0.24551511288638578,1,light pink
808,-0.8456056947888075,-0.8678678068162342,-0.5839053652368336,-0.2510300597225504,1,light pink
809,-1.0497593973938864,-1.157577333025054,1.3479468588021681,-0.24559534947698441,1,light pink
810,-0.9805547524430122,-0.8337843331446082,0.3595573488287254,-0.24559534947698441,1,light pink
811,-0.8179238368084579,-0.7911799910550761,1.5019815876291982,-0.24559534947698441,1,light pink
812,-0.9113501074921381,-0.9701182278311119,0.5200101913568818,-0.24559534947698441,1,light pink
813,-0.09819552931936679,-0.7485756489655434,4.216843683205602,-0.24559534947698441,4,dark purple
814,-0.44421875407373745,-0.5781582806074143,0.34672112142647293,-0.25126142244053956,1,light pink
815,-0.688165127525569,-0.6974504384581046,-0.7764487762706211,-0.25126142244053956,1,light pink
816,-0.06013297459638621,0.41026245586973664,-0.2758359075827735,-0.25126142244053956,0,beige
817,-0.7123867532583749,-0.5696374121895076,-0.7379400940638636,-0.25126142244053956,1,light pink
818,-0.7435288434862681,-0.5355539385178817,-0.4555430912143085,-0.25126142244053956,1,light pink
819,-0.757369772476443,-0.7826591226371694,-0.3592713856974148,-0.24998892749159907,1,light pink
820,-0.8594466237789823,-0.936034754159486,0.019397322669034076,-0.24441539961523956,1,light pink
821,-0.23660481922111518,0.018302508646038943,0.7638985119996793,-0.25183982923551257,1,light pink
822,-0.38539480586549446,-0.49294959642834946,-0.6288321611447173,-0.25010460885059366,1,light pink
823,-0.4961222377868932,-0.40774091224928466,-0.5710691378345811,-0.25010460885059366,1,light pink
824,-0.6483724566788163,-0.6889295700401983,-0.7315219803627374,-0.25010460885059366,1,light pink
825,-0.4563295669401405,-0.5952000174432271,-0.057620041744480946,-0.25010460885059366,1,light pink
826,-0.36117318013268873,-0.4247826490850976,-0.09612872395123845,-0.25010460885059366,1,light pink
827,-0.4182670122171599,-0.45034525433881684,0.39806603103548294,-0.25010460885059366,1,light pink
828,-0.8750176688929292,-0.8508260699804212,-0.7828668899717474,-0.25010460885059366,1,light pink
829,-0.36636352850400417,-0.19471920180162286,0.5777732146670179,-0.25010460885059366,1,light pink
830,-0.8334948819224046,-0.7997008594729823,-0.34001704459403603,-0.25199021500220553,1,light pink
831,0.10595817328571186,0.018302508646038943,-0.28225402128389976,-0.24894779526064773,0,beige
832,-0.32311062540970786,-0.3651365701597524,-0.7443582077649898,-0.24894779526064773,1,light pink
833,0.3775864047178929,0.43582506112345626,0.3338848940242204,-0.24894779526064773,0,beige
834,-0.15009901303252252,-0.49294959642834946,-0.28867213498502603,-0.24894779526064773,1,light pink
835,-0.1985422644981343,-0.15211485971209066,-0.237327225376016,-0.24894779526064773,1,light pink
836,-0.4961222377868932,-0.32253222807021986,0.30179432551858915,-0.24894779526064773,1,light pink
837,-0.4476789863212814,-0.4588661227567235,-0.21807288427263724,-0.24894779526064773,1,light pink
838,-0.4372982895786502,-0.49294959642834946,-0.4619612049154348,-0.24894779526064773,1,light pink
839,-0.627611063193554,-0.5696374121895076,-0.6352502748458436,-0.24894779526064773,1,light pink
840,-0.44421875407373745,-0.6633669647864786,-0.07045626914673345,-0.24894779526064773,1,light pink
841,-0.9736342879479247,-0.8934304120699534,-0.6865951844548536,-0.24894779526064773,1,light pink
842,-0.4182670122171599,-0.45034525433881684,0.4237384858399879,-0.24894779526064773,1,light pink
843,-0.3161901609146206,-0.44182438592091056,0.19268639259944287,-0.24894779526064773,1,light pink
844,-0.5307245602623302,-0.7570965173834501,0.5906094420692705,-0.24894779526064773,1,light pink
845,-0.32311062540970786,-0.19471920180162286,-0.37852572680079355,-0.2477909816707018,1,light pink
846,-0.426917592836019,-0.4247826490850976,-0.30792647608840473,-0.2477909816707018,1,light pink
847,0.005611438106944354,-0.06690617553302584,-0.6159959337424649,-0.2477909816707018,0,beige
848,-0.6725940824116222,-0.808221727890889,-0.6095778200413385,-0.2477909816707018,1,light pink
849,-0.7642902369715304,-0.8508260699804212,-0.6288321611447173,-0.2477909816707018,1,light pink
850,-0.5134233990246116,-0.8337843331446082,-0.39136195420304604,-0.2477909816707018,1,light pink
851,-0.5964689729656607,-0.7911799910550761,-0.16030986096250097,-0.2477909816707018,1,light pink
852,-0.32311062540970786,-0.23732354389115506,-0.7122676392593587,-0.2477909816707018,1,light pink
853,-0.5843581600992577,-0.3651365701597524,-0.314344589789531,-0.2477909816707018,1,light pink
854,0.19592421172184818,0.27392856118323294,1.2773476080897794,-0.2477909816707018,0,beige
855,-0.32311062540970786,-0.23732354389115506,-0.6930132981559799,-0.2477909816707018,1,light pink
856,-0.6725940824116222,-0.8934304120699534,-0.6930132981559799,-0.2477909816707018,1,light pink
857,-0.380204457494179,-0.23732354389115506,0.26328564331183163,-0.2477909816707018,1,light pink
858,-0.23660481922111518,-0.8849095436520471,1.2773476080897794,-0.2477909816707018,1,light pink
859,-0.734878262867409,-0.8423052015625145,1.238838925883022,-0.2477909816707018,1,light pink
860,-0.08089436808164832,0.06090685073557115,0.3595573488287254,-0.2472125748757288,0,beige
861,-0.08089436808164832,0.06090685073557115,0.1349233692893066,-0.2472125748757288,0,beige
862,-0.6431821083075007,-0.7570965173834501,0.20552262000169538,-0.2472125748757288,1,light pink
863,-0.15009901303252252,0.18871987700416853,0.9243513545278356,-0.2472125748757288,0,beige
864,-0.676054314659166,-0.7911799910550761,-0.5325604556278236,-0.24721373168931876,1,light pink
865,-0.5428353731287332,-0.5866791490253205,-0.3977800679041723,-0.2472241430116283,1,light pink
866,-0.4096164315983005,-0.6633669647864786,-0.17956420206587972,-0.2472704155552261,1,light pink
867,-0.3058094641719894,-0.5781582806074143,-0.26941779388164727,-0.24565087652930181,1,light pink
868,0.20457479234070755,0.41026245586973664,-0.49405177342106604,-0.245657412526085,0,beige
869,-0.29715888355312997,-0.27992788598068763,-0.37852572680079355,-0.24571623649713376,1,light pink
870,-0.23660481922111518,-0.10098964920465177,-0.4106162953064248,-0.247443937593718,0,beige
871,-0.7071964048870593,-0.8337843331446082,-0.6031597063402123,-0.247443937593718,1,light pink
872,-0.7642902369715304,-0.7997008594729823,0.03223355007128658,-0.24674984943975045,1,light pink
873,-0.6449122244312726,-0.6974504384581046,-0.7507763214661162,-0.24674984943975045,1,light pink
874,-1.0324582361561676,-1.3450364382189965,-0.10896495135349095,-0.24674984943975045,1,light pink
875,-0.8421454625412639,-0.7911799910550761,-0.21807288427263724,-0.24674984943975045,1,light pink
876,-0.6725940824116222,-0.8337843331446082,-0.545396683030076,-0.24674984943975045,1,light pink
877,-0.8680972043978418,-1.0127225699206441,-0.4106162953064248,-0.2467614175756499,1,light pink
878,-0.9303813848536283,-1.080889517263896,0.26328564331183163,-0.24085195103277013,1,light pink
879,-0.8248443013035454,-0.8508260699804212,0.21194073370282163,-0.24087555003000502,1,light pink
880,-0.9390319654724876,-0.7997008594729823,-0.5325604556278236,-0.24680769011924775,1,light pink
881,-0.9338416171011722,-0.7997008594729823,-0.6352502748458436,-0.24680769011924775,1,light pink
882,-0.23660481922111518,0.23132421909370074,1.2452570395841482,-0.24686553079874504,0,beige
883,-0.485741541044262,-0.5185122016820687,0.9050970134244568,-0.24686553079874504,1,light pink
884,-0.8594466237789823,-0.7570965173834501,0.3659754625298517,-0.24663416808075586,1,light pink
885,3.171723944609436,2.2848535078091605,-0.44270686381205604,-0.24663416808075586,3,purple
886,-0.8248443013035454,-0.7570965173834501,1.3800374273077993,-0.24663416808075586,1,light pink
887,0.16651223761772668,-0.10098964920465177,0.4943377365523767,-0.24663416808075586,0,beige
888,-0.5826280439754858,-0.8337843331446082,-0.4041981816052985,-0.2466353248943458,1,light pink
889,-0.9338416171011722,-0.7997008594729823,-0.5518147967312024,-0.2466353248943458,1,light pink
890,-0.8386852302937202,-0.8849095436520471,-0.5710691378345811,-0.2466353248943458,1,light pink
891,-0.44421875407373745,-0.6292834911148527,0.5777732146670179,-0.2466353248943458,1,light pink
892,0.16132188924641122,0.529554613720427,-0.262999680180521,-0.2466399521487056,0,beige
